hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std,Anomaly,Anomaly_score
10,20.48355555555556,3608,2.01,14.638442350332594,17.839062192486598,5.168844235033259,12.56369503381934,1,0.12489830429760296
11,21.511749166666668,6899,-0.09,16.335005073199017,13.378791867308692,7.0725554428178,10.886380416850766,1,0.09810210451867518
12,22.500417777777777,4254,-1.2,16.123178185237425,14.629090552407304,2.6085143394452284,12.289244510534225,1,0.12289754661289848
13,23.503254722222223,2785,-1.03,16.530653500897667,16.6517115181504,4.675418312387792,10.648350604456356,1,0.12331508317592099
14,24.5029775,11238,-2.01,15.506825947677523,6.618918291705867,6.653443673251468,4.91776859383375,1,0.035057804907745294
15,25.4819675,1637,-0.23,43.42050091631032,14.727694003257096,26.48219914477703,8.156888417597646,1,0.12697375318083304
16,26.490966111111117,1796,1.04,43.61323496659242,15.217657869506048,31.181358574610247,6.115139379406645,1,0.12773752358597634
17,27.514238611111114,1107,30.79,53.169738030713646,21.192834543950447,37.62925925925926,10.294963058186887,1,0.1261343726721672
18,28.511804166666664,1516,33.56,48.97632585751979,19.856193993087057,32.934729551451184,12.625842004771387,1,0.12020984234195758
19,29.509573333333336,2052,35.67,53.053318713450295,20.010261547179343,39.762212475633525,12.2439377044186,1,0.11690350621821838
20,30.514342222222226,3298,35.04,45.23289569436022,14.11789146442591,34.302004244996965,7.798859906956205,1,0.10624145804739632
21,31.509392777777776,1970,35.59,62.5825888324873,20.241147607628907,27.689994923857864,6.8102569739152585,1,0.07911799302426042
22,8.67747861111111,1409,36.41,60.32948899929028,23.280486556001083,37.87037615330021,3.734390457427,1,0.07469493409318706
23,9.653725833333333,1975,36.76,61.68949873417722,15.998524412766637,39.71186835443038,3.331575230822237,1,0.07662890026718594
0,10.666720555555557,1164,39.56,59.483247422680414,17.003880264379365,37.016486254295536,4.951039368092569,1,0.0905930795949832
1,11.642725,1791,37.97,71.58123953098826,21.368767516321924,35.67757118927973,3.9615804457702417,1,0.10755149935630548
2,12.6364525,786,38.52,44.06365139949109,7.408977719909748,35.08834605597964,9.782075968556724,1,0.10932426864037026
3,13.628506111111111,763,39.34,52.25124508519004,20.531326596382137,33.57771952817824,11.696993109812286,1,0.11942787022587825
4,14.6761625,1178,43.29,78.81016129032258,22.910518824029232,44.12002546689304,6.606254078335484,1,0.13200400404274498
5,15.678070555555555,3210,47.48,112.88508722741432,19.089066566886046,84.04719003115264,20.451725333940857,1,0.14247842690559837
6,16.65766277777778,3219,54.63,136.4546132339236,11.291810193116785,117.00077353215283,15.472317035935664,1,0.13767736747799664
7,17.674719166666666,4310,60.72,124.9728283062645,12.120443512727515,106.24166125290024,15.747375142591562,1,0.1426035582891323
8,18.67768777777778,1993,91.28,101.73877571500248,15.43846435475057,85.9712543903663,18.29007016384589,1,0.1542420635533986
9,19.65827833333333,2011,80.04,98.53992541024364,35.062683851213606,69.98528095474889,6.714685410154639,1,0.15657711585038198
10,20.611658611111118,1032,60.89,105.32418604651164,43.10952589629326,60.74987403100775,14.658434682993963,1,0.14839294762501076
11,21.648577777777778,907,59.37,118.24195148842338,52.22325194757584,71.1868908489526,12.423953695255296,1,0.14519384957983955
12,22.6714125,840,58.95,143.28997619047618,62.59637094165274,72.51339285714286,19.420657588160186,1,0.13697318086974175
13,23.663776666666667,6258,59.53,151.69039149888144,61.29883991739394,102.74633429210613,17.662078195570786,1,0.12507062939613905
14,24.660486111111112,6237,64.8,168.52395061728396,56.72581652532229,135.5978563411897,14.22093550301901,1,0.12075167974284251
15,25.641286111111118,5391,116.75,200.4264997217585,60.28911924195168,154.6933611574847,15.150605068195638,1,0.11147735607711329
16,26.67722583333333,3063,138.96,228.39074763303952,35.633777827632585,187.0382598759386,22.9689510489218,1,0.08766417938624999
17,27.678081388888888,2424,166.83,248.38718234323437,31.10679275680968,209.01146864686467,27.98756984550541,1,0.052153802927533466
18,28.64829222222222,1648,211.06,169.40225121359222,13.702221509133688,145.1852791262136,19.5808492409167,1,0.06925430154389989
19,29.58325444444445,5141,240.0,182.2199085780977,64.16574087952309,128.78578292161058,22.57588754659032,1,0.047457122344368
20,30.661033888888888,4956,159.94,173.61532284100082,62.80680559732964,127.27252017756254,18.73480063082302,1,0.08876240743962921
21,31.67735055555556,6663,145.01,127.7413837610686,11.658439660476882,117.52167792285758,11.621340941208706,1,0.07691266382488937
22,8.5909175,4184,135.2,125.40992590822182,6.899537042281037,109.93057839388146,14.100598887255464,1,0.07646319288010456
23,9.406677777777778,2152,119.22,116.2157249070632,5.036871167883154,103.49564591078068,9.366147801562702,1,0.09175878641215124
0,10.18949027777778,2351,127.58,109.6449766056997,3.473499931776049,106.51467035304124,5.661791465963102,1,0.0961969051601484
1,11.257943055555556,3203,114.04,107.76525132688106,3.0300279152152574,105.21514205432406,3.3371509862903026,1,0.10632501205164863
2,12.364423055555555,2494,108.38,112.54556936647955,5.978869931386521,102.6872173215718,10.13574548702276,1,0.1360312693347409
3,13.265791666666669,2368,105.5,119.91029560810809,7.396362177827668,108.29602618243244,8.747682865536563,1,0.13964895347120798
4,14.26615611111111,2777,105.44,139.28833273316528,7.835052050050523,118.96930500540152,7.180282613832344,1,0.13636800293287515
5,15.598816388888888,1108,113.85,156.5144584837545,13.060735517686366,147.5394675090253,9.510591043285377,1,0.12616143702940563
6,16.276849444444444,987,133.0,187.53849037487333,17.87469875065399,168.61364741641336,4.945850768763368,1,0.09806548779232627
7,17.40272388888889,1349,161.78,157.87300222386955,6.461679356374353,148.92684210526315,3.384891609379332,1,0.09549710923003196
8,18.5959325,2350,187.38,136.96020425531916,8.867968112890221,126.18151914893618,8.08031089302792,1,0.08823004827574082
9,19.597604166666667,6028,159.4,108.00268745852688,9.258947968417376,96.4003201725282,7.771646557052308,1,0.10839492711004384
10,20.59724888888889,3726,134.98,98.07772141706926,13.20556304937284,84.60332528180354,11.520202774825169,1,0.14870482948761826
11,21.59493055555556,1428,113.67,66.94577731092437,12.383734557708545,55.20640756302521,6.755321765758731,1,0.15159485608292733
12,22.59778888888889,1187,105.61,49.47484414490312,7.149895755449866,41.46511373209773,6.018008700399392,1,0.14633624995397754
13,23.59846888888889,1729,75.44,63.86284557547715,10.935828279645904,53.83704453441296,2.974028649934509,1,0.1487002926714321
14,24.596706944444445,2590,55.56,110.86164864864864,19.802759235355,94.71790347490348,13.35361685129353,1,0.15582483681253856
15,25.596388333333334,4482,75.65,131.88916108879965,11.473103404422174,117.05497099509152,9.691229513861671,1,0.1490342932784186
16,26.597565,3042,119.0,148.76417159763312,17.84948533125634,133.81770545693624,18.285477480142006,1,0.14147094379195885
17,27.595891666666667,2722,139.89,157.1468772961058,14.01238982467599,141.1115025716385,6.626804022494372,1,0.1245076879393926
18,28.51081083333333,2290,159.8,130.5495327510917,10.93640934124086,117.30625764192138,7.078425895781893,1,0.12037462981178199
19,29.193701944444445,2970,161.69,120.7641313131313,11.835510630829791,105.0771313131313,7.805863820839262,1,0.12269634251963923
20,28.93738111111111,3540,128.48,110.22055084745764,12.838026345073583,92.19019209039548,8.926688895957136,1,0.13949937946702684
21,31.597899444444444,604,119.72,93.04879139072848,10.815313679206316,67.62337748344372,12.76550011621704,1,0.10069042805143957
22,8.882686944444444,1060,108.48,68.5710283018868,6.188563577223708,54.70001886792453,7.903816651328125,1,0.0908908376780635
23,9.87069111111111,708,95.14,62.70343220338983,8.181079074476484,51.75461864406781,18.851602867896247,1,0.0873357420514988
0,10.879494166666666,993,53.73,60.304692849949646,11.681053894750066,28.267301107754285,45.00414863679963,1,0.06220551216663478
1,11.746541388888888,832,63.35,49.401153846153846,10.40505754399041,41.29817307692308,6.124329067413426,1,0.10885719854806208
2,12.55900861111111,791,57.73,42.13978508217447,5.266923496530856,36.28537294563843,5.677888922293219,1,0.11058573036870023
3,13.797458611111113,809,49.56,49.109765142150806,7.287712843161255,45.00909765142151,6.826871360722159,1,0.12097355588242376
4,14.828255833333332,1149,42.54,117.41684943429073,7.928244650363725,101.10841601392517,15.327614813989,1,0.13087445609583864
5,15.60501277777778,1692,48.42,156.65199172576834,13.837441032486762,139.61643617021278,9.392185945574893,1,0.11905970545350408
6,16.87179972222222,3726,126.7,150.60713097155127,11.863115563820491,132.1548094471283,11.787900016368251,1,0.13754071502210108
7,17.5439775,2050,166.91,121.45044878048785,10.720840338483784,108.26893170731708,9.440705675465978,1,0.11761319394222502
8,18.49781972222222,1335,159.14,94.15194007490636,8.589993772401673,88.28945318352059,8.127175769148018,1,0.12101498777116493
9,19.807109166666663,1162,123.41,82.35167814113596,11.031531982026696,71.37395008605851,6.317601252788729,1,0.14581705103905818
10,20.878907777777776,1930,90.02,68.70732124352332,8.621878930595468,62.27663730569949,7.606148057440273,1,0.15347124193529277
11,21.86641722222222,2244,76.92,63.02874777183601,9.566332412092583,57.00548573975045,8.601353934691199,1,0.16004968438939293
12,22.88115583333333,5167,70.09,63.12928391716664,11.23043253894123,58.07382620476098,4.374204646601124,1,0.15019649838331528
13,23.62890638888889,2739,64.0,78.11439211391018,22.527263688690784,58.7646294267981,9.836296617818808,1,0.15763234556489153
14,24.486711666666665,2356,65.87,87.77676994906622,19.949047973275512,64.31266977928692,21.510461333896703,1,0.15270668699394901
15,25.770743888888887,3173,66.73,114.66878033406871,17.81713593091062,93.13759533564448,13.974766662226804,1,0.15746109650490997
16,26.78611111111111,3758,74.9,125.91641032464076,16.196596781991378,105.06584353379458,10.988239609182612,1,0.15539491382119752
17,27.885291388888888,2707,102.55,74.5842113040266,16.46211316227668,51.11516808274843,8.34221212291241,1,0.1479579314781319
18,28.85705083333333,1907,105.5,61.6493864708967,15.03764579551744,48.99603565810173,6.0573126753187125,1,0.13958301772920695
19,29.83102694444445,1581,53.05,46.38962049335864,17.674639128901507,32.42265654648956,6.472756443453502,1,0.11629703409317921
20,30.89023694444445,1661,48.75,43.137350993377474,15.306750309152154,30.92541842263696,3.8342519600163625,1,0.09171617867304671
21,31.86381583333333,2236,39.0,45.38283542039356,11.687424833976856,30.19813953488373,6.688786631687017,1,0.07665611399592881
22,8.865345,940,35.89,47.84255319148936,37.642306457413085,20.98938297872341,10.133896264813115,1,0.06259968442714037
23,9.793237222222222,1903,29.36,31.472779821334736,36.57034151818162,10.14467682606411,7.756928830898041,1,0.0625921714257846
0,10.8679175,2607,17.4,22.45419255849636,30.640817802538177,6.467433831990793,5.411731845754324,1,0.07609173076956488
1,11.88610388888889,2277,2.91,14.129270970575318,18.449114223642272,5.634255599472991,6.321234580230015,1,0.08685177907089314
2,12.839436944444444,1869,2.46,17.135473515248794,25.881395864150008,4.457549491706795,5.7380233418730615,1,0.09619816166745332
3,13.870896111111112,1902,1.92,16.96501577287066,5.666674433191558,10.107092534174557,2.738627387823924,1,0.0923383546842711
4,14.869888333333332,2303,2.45,19.62711246200608,5.524978942051238,11.044724272687798,2.548854856065041,1,0.10218345716289157
5,15.885993333333332,1135,10.25,38.289709251101314,4.81249815080959,30.704255506607925,4.1133940407291485,1,0.1110310972853738
6,16.690203888888888,1273,15.69,38.1025137470542,5.762716847855782,31.742937941869595,2.627518470229531,1,0.11256749322626936
7,17.883875555555555,1328,31.58,35.42326807228916,3.46043380553748,29.195730421686747,5.521509934830351,1,0.12370032400545716
8,18.872496388888887,2584,34.91,36.611780185758526,5.873391253817531,29.90887383900929,2.9288293094404136,1,0.13052500630690284
9,18.89892972222222,2497,35.04,36.62069683620344,5.845624047765516,30.207144573488183,3.0559367230248404,1,0.13395192519931914
10,18.799962500000003,1539,34.4,29.183014944769333,9.420638377793733,22.379395711500973,4.466370535393972,1,0.1300975170931865
11,21.867708611111112,1829,34.0,28.478660470202293,9.614967248822309,22.40337342810279,6.776225497613065,1,0.13707325969267653
12,22.84961472222222,2449,31.34,41.48473662719477,15.916326411196366,27.0626541445488,6.398089346258336,1,0.14430566336671208
13,23.88501888888889,1492,32.52,42.45274128686327,17.698228088055373,28.38056300268097,8.893872913630373,1,0.1385857767435274
14,24.868086944444443,2165,29.96,41.58959815242494,19.8541921169468,27.343764434180137,7.545224788377404,1,0.13814619967864694
15,25.88592638888889,4300,29.22,35.917904651162786,18.692006943302868,27.12072325581396,7.370577808088923,1,0.13092728867115805
16,26.858632222222223,2759,28.91,50.63422979340341,22.64678751659322,38.15274737223631,14.587277426494616,1,0.13647503558649998
17,27.85662555555556,5438,29.69,38.24124310408239,10.855363174737084,28.144041927179103,13.342428478792256,1,0.1180086976800454
18,28.87351222222222,2249,29.7,29.712325477990213,5.762747479565111,19.245927078701648,13.76107821420458,1,0.10967280187865941
19,29.848234444444444,2507,19.91,29.52100518548065,8.097475936800311,19.90038691663343,12.44684559770374,1,0.0991793559980278
20,30.84295222222222,2683,14.75,28.891241147968696,6.8004803852494895,17.670547894148342,12.010217019751126,1,0.08090529881040687
21,28.89886222222222,1474,10.49,17.044233378561735,13.486268724765086,6.252381275440977,6.631194059258351,1,0.08620490498095668
22,8.62286,1663,9.1,31.454004810583285,7.902038691383462,19.34046301864101,8.119647649025758,1,0.06030643993384566
23,9.600327222222225,1060,6.63,29.11320754716981,6.52073220819641,18.12888679245283,9.908633318773411,1,0.05306584140460607
0,10.629295277777778,2296,6.44,31.70772648083624,9.58342679197918,20.57095818815331,8.432844520489379,1,0.0768613165681139
1,11.61817472222222,3763,6.23,27.360938081318096,10.230481832722148,19.05399415360085,6.693002909755261,1,0.08520617944544939
2,12.629486944444444,3431,6.02,24.55183037015447,13.157303295186976,12.97529291751676,9.80714467471211,1,0.09681607358003841
3,13.532081111111111,2277,5.67,40.3666139657444,20.24835452961922,25.39312252964427,9.743079651624392,1,0.11144948561801948
4,14.625562777777777,1060,5.41,32.57474528301886,10.978223488539978,20.76693396226415,7.719971960945704,1,0.10678011329308701
5,15.625094444444445,1682,8.4,39.52061831153389,8.493626856557746,32.867211652794296,11.089576286519964,1,0.12167718451085152
6,16.630515555555554,2323,9.98,59.788665518725786,25.323298766277706,43.20808867843306,19.21915449128601,1,0.12469030438824846
7,17.612885,2280,18.91,39.11725438596491,5.601130347764119,-2.938381578947371,59.061930427788816,1,0.08144803887413304
8,18.625941666666662,1147,23.92,39.00060156931125,8.138099775893997,27.27015693112467,18.69536203863022,1,0.12455693960552688
9,19.38354972222222,1014,18.92,35.44656804733727,6.474599383247477,24.591656804733727,10.22974910970694,1,0.12458344262314375
10,20.54166333333333,2536,14.35,36.89676261829653,5.702688162311399,30.22365141955836,7.534688202364189,1,0.1354401046230873
11,21.541252222222223,2261,13.51,34.46040689960194,5.326754080854426,28.41206545776205,7.766533732542609,1,0.13512834614988528
12,22.10069861111111,972,10.29,32.83152263374486,4.333271389328824,22.962098765432103,10.021247433431538,1,0.12435789168709344
13,23.305601111111116,813,9.93,46.74980319803198,349.51582249956493,26.375891758917582,9.430136660544497,1,0.06920458416499742
14,24.520756388888888,1722,9.95,38.20705574912892,6.017005012121131,29.67295586527294,10.367421648668568,1,0.13444322789213486
15,25.58306027777778,2420,13.2,52.01196694214876,20.237813994344343,38.25313223140496,13.43963155846616,1,0.13093922311987666
16,26.629792777777777,2620,16.62,68.04620610687023,18.78692802355709,45.58220992366412,8.210520688887094,1,0.13890308795747452
17,27.6304075,3349,19.24,55.673424902956114,16.39177676898008,42.13738727978501,6.938420246664539,1,0.13164153610257878
18,28.62880333333333,3841,37.16,55.21903670919032,12.201428978767716,41.68407706326478,6.6967694900147965,1,0.12233058881395509
19,29.62842416666667,9230,34.88,63.75177464788732,25.177566248692717,40.318604550379206,4.893058114098311,1,0.05962542042819974
20,30.58152944444444,2063,33.9,60.40384876393601,24.60599071899456,32.799980610761025,14.631754281879132,1,0.09740369226027895
21,31.62613888888889,3762,33.9,54.34212387028177,11.228771133919851,45.227567783094095,13.384591736170185,1,0.07938056689183537
22,8.459611388888888,1948,33.9,32.62072895277208,8.943366651870706,21.43855749486653,8.95648524040614,1,0.06773915960619747
23,9.46168888888889,3162,33.24,38.02041745730551,14.130236346193584,29.59005060088551,4.676687598502862,1,0.0718028322095845
0,10.3857525,3141,41.29,28.88934415791149,11.50762442142214,21.401766953199616,11.942243373057709,1,0.08073029518989966
1,11.461378055555556,2793,37.0,36.91821697099893,18.54579751746805,25.223569638381665,6.945536617702462,1,0.10268424580797997
2,12.461884166666668,2828,37.36,38.9725495049505,20.530932905848683,26.020654172560118,11.39441334278204,1,0.11210215444365923
3,13.458353888888889,2717,33.95,34.38920868605079,12.317875258467453,27.11756348914243,10.118059476321717,1,0.12074127556861969
4,14.455601111111111,2949,34.95,25.207100712105795,10.203137003824972,15.937327907765344,8.470606459618404,1,0.12370417304390768
5,15.4608375,2911,35.14,29.687509446925453,18.13569797325552,21.61720714531089,13.90347432158696,1,0.13030867654530914
6,16.014476666666667,3320,39.04,35.26265662650602,13.65988698026138,25.42043674698795,11.121994615453994,1,0.13102606613976797
7,17.459700833333333,1541,51.1,45.78805970149254,14.860501763445557,34.89842959117456,11.208012891978674,1,0.14405377941445802
8,18.41847333333333,2717,50.9,44.857511961722494,12.393271384863391,30.58790945896209,5.512374088133743,1,0.1406895059925417
9,19.44768,6257,52.0,35.17844653987534,13.424654100119646,25.901499120984496,6.7356181344055415,1,0.12332794211622544
10,20.37368361111111,3787,44.83,31.5299287034592,12.76677009540697,20.39673620279905,13.8588647071779,1,0.14201255491209824
11,21.454654722222223,3793,31.1,15.015470603743738,6.28779617552781,8.077031373582916,11.74060289431782,1,0.13364993695964605
12,22.461123333333333,4630,20.8,16.85050107991361,10.4054727428535,9.798717062634989,8.592862167453355,1,0.12577861478803148
13,23.39439611111111,4028,10.0,24.706613704071497,6.225279467438297,17.00554617676266,9.705946115250988,1,0.1255018578615063
14,24.44108527777778,2143,13.21,46.27953803079795,14.81464434092213,32.69239384041064,10.86958135756394,1,0.13461756391009388
15,25.45403027777778,12110,28.03,59.712076796036335,12.679293392661991,44.242490503715935,9.932994159335609,1,0.05421883929678212
16,26.43140972222222,2537,61.59,48.58800157666536,15.642577761521087,40.68330705557746,6.789770242816619,1,0.1445388727379368
17,27.45330333333333,1905,92.85,53.24976902887139,6.47076228488303,46.55961154855643,6.599478147839884,1,0.14078691235638296
18,28.367510555555555,633,66.53,54.0316587677725,5.973215553446343,50.80559241706162,1.6933745626891474,1,0.11602826813590023
19,29.416218055555557,2059,60.84,50.76065565808645,9.966930871073446,44.49743079164643,5.384144979186015,1,0.1268364089762125
20,30.38745055555556,2173,49.91,54.102945236999545,16.405141750438244,44.46653014265992,8.113575459627967,1,0.11078575416728043
21,31.401173611111112,1660,50.18,46.93690361445783,11.116777834339864,36.11574096385542,12.631562886100756,1,0.09218524741127415
22,8.264698055555556,1746,48.75,59.20316723940435,23.11019699750968,39.53809851088201,8.212976980415473,1,0.07849558654068539
23,9.221308888888888,3484,40.15,57.82981917336395,23.903093769551685,38.37672502870264,7.8123536588317934,1,0.07000176430949212
0,10.292265277777778,8569,39.37,41.12095343680709,17.047313933221787,28.568564593301435,12.213680104410322,1,0.011523907002647604
1,11.304247777777778,5886,30.36,43.46351851851852,19.383065942748804,26.41233265375467,11.979188127150744,1,0.07278039216796572
2,12.287389444444443,9600,18.61,46.22598229166667,18.75473002848057,28.891291666666667,11.617625248588483,1,0.021158785835869498
3,13.281804166666667,8615,15.63,54.068127684271616,18.83961089177441,41.3022472431805,8.795927922948158,1,0.04488086332626379
4,14.25251,6507,18.35,49.01614107883817,20.60396141166648,32.208649147072386,10.820606107911724,1,0.08904630166315619
5,15.296528055555555,3529,34.32,65.41331822045905,20.495191790278657,47.14734485689998,7.757274247281489,1,0.13459706747541805
6,16.302532777777778,1461,30.26,54.314736481861736,10.779598558602274,45.67590006844628,7.243499718992743,1,0.13405960072958156
7,17.3110875,1923,57.34,54.26192927717108,13.753518243341144,39.46622464898597,8.946838534720744,1,0.1453011203269733
8,18.30977083333333,2347,52.2,61.21566680869195,22.887578200943004,46.89901576480613,5.041173121330273,1,0.1455186350452436
9,19.28598333333333,1662,52.89,65.72151624548736,24.12320387488112,48.34095066185319,7.040857791880704,1,0.1468863976495831
10,20.287193055555555,5526,51.47,67.62184401013391,21.23786728012163,52.73519001085777,6.380855259069313,1,0.14435016888350705
11,21.300854166666667,6264,48.59,54.39716634738188,21.097803222485798,38.401277139208176,7.604000736761938,1,0.13451143818097777
12,22.30812,6054,44.99,60.19207631318136,21.922887597848757,39.96883548067394,10.189629479661344,1,0.1361908955428629
13,23.30677083333333,5622,29.19,65.5480967627179,21.21097244873981,48.5985325506937,10.074355074714138,1,0.13820490119951512
14,24.31049777777778,3556,31.86,59.806825084364455,8.003296178461063,53.29165916760405,9.012177543847631,1,0.1469082421600323
15,25.2732075,1896,51.29,83.82425632911391,10.161562855080094,65.01566983122362,7.070960769242458,1,0.14825607494619708
16,26.264982777777774,2424,57.69,87.0956105610561,22.096392394917057,73.97803217821782,19.37870678892636,1,0.15245229806671634
17,27.209093333333332,3816,61.22,111.64475628930818,24.861754115760665,88.61339360587003,22.393478197469715,1,0.1456688946575203
18,28.29783777777778,1749,60.27,95.25828473413378,28.16739135470214,65.75734133790738,19.032515185571985,1,0.134719099617515
19,29.30920194444444,1050,59.2,86.02662857142856,22.98282239268268,66.05768571428572,16.434712289608754,1,0.12607901219168416
20,30.308206666666663,713,56.0,77.9691304347826,20.469708761261952,59.85840112201964,10.071358863138135,1,0.10738744251745436
21,31.294423055555555,2726,55.08,90.7780520909758,14.219706328102175,59.09225238444607,15.600298571247237,1,0.10073449098960968
22,8.818050555555555,353,53.72,169.77048158640227,77.30895295416754,91.18648725212464,18.77013001572886,1,0.06787459581531308
23,9.82620027777778,665,52.44,130.96993984962407,54.88409166660833,87.20403007518796,21.26429818754272,1,0.07919925383861687
0,10.819500277777776,2145,99.46,136.94696503496502,55.03273366884848,86.83768764568765,37.72892977842269,1,0.09489878702603105
1,11.852488888888889,941,67.17,130.25757704569605,54.3037445661925,79.27247608926673,28.61524486440215,1,0.10453216945594274
2,12.8512925,1006,80.29,136.8613916500994,53.78810514950141,95.0334393638171,12.25375491643443,1,0.12488260277262209
3,13.435841111111111,2222,67.14,118.21824032403242,34.704666138537235,101.20766426642663,12.54570752119458,1,0.13479523425159778
4,14.751881666666666,1743,75.45,148.30248995983936,38.66109326109738,126.47866896156052,24.20817203529555,1,0.1235360834446772
5,15.750205,2975,83.2,202.66724033613443,53.99660308203823,175.52752605042016,4.292627787972029,1,0.09250116776825718
6,16.701551944444443,3501,135.53,213.9964667237932,46.09149120047886,181.9289545844045,32.64113557799544,1,0.0805857910125774
7,17.837649166666665,3040,173.6,165.9955197368421,42.93440892822519,131.89046710526316,37.27642329641064,1,0.08668517045749624
8,18.83892583333333,3288,198.39,138.34342457420925,11.757658437186953,123.96507299270074,30.228883600064712,1,0.07665407781863764
9,19.828646111111112,3790,151.65,123.47029815303428,11.120785383877298,111.07179419525065,30.735902605045005,1,0.11967996694855182
10,20.759419444444447,3081,128.07,117.15519636481665,7.263812179024361,105.74433625446284,29.84044889326954,1,0.14560768365204585
11,21.56184194444444,2966,109.03,128.64549561699258,38.15665883915639,110.21210047201616,16.658552528618905,1,0.16040252923830423
12,22.68940388888889,3495,102.26,139.27661230329042,42.57755949566899,115.49190557939912,23.506975667046504,1,0.1512856642304809
13,23.79420805555556,2177,103.22,133.91146531924667,7.993287631664116,127.4274552135967,8.615409013697025,1,0.15043509577618813
14,24.85276444444445,3754,107.0,145.731505061268,5.835518626788269,138.38900372935535,14.634587968498233,1,0.1422310378203498
15,25.828200555555554,3343,125.63,163.16563565659587,4.921085558216152,149.50110978163326,28.54280853324533,1,0.11841009456059587
16,26.76668888888889,4792,138.67,179.43574916527547,21.46890503175396,162.7572871452421,23.91336554889233,1,0.1058615243172189
17,27.746005,5484,154.97,179.3826787016776,21.133399041610787,162.78545587162654,17.530145364229888,1,0.09420813689034835
18,28.520474166666663,5999,165.19,160.70927487914653,21.511194924038364,140.00377062843808,23.064243561447043,1,0.09555171422752157
19,29.80966055555556,2837,155.9,123.36053930207966,12.893156239339252,116.1172329925978,16.391800516770296,1,0.12262096691420254
20,30.831192777777776,3502,127.33,135.05309822958307,22.87178432770621,117.0993260993718,19.20743683189957,1,0.1273244037369648
21,31.52122138888889,3384,104.02,117.85737588652482,36.13670971345532,101.14250591016548,19.321589548661084,1,0.11563778190588658
22,8.471396666666665,2290,107.95,124.85618777292578,20.351270481992465,98.28158951965068,10.631596174971808,1,0.1007529431066716
23,9.454361666666664,1931,92.76,114.07034179181773,20.84568316259369,101.26181771103056,8.34455613921651,1,0.1008857679632536
0,10.408500277777778,2834,101.33,128.00036344389557,30.91458783528652,96.4582462949894,7.129524484363113,1,0.11251482887862396
1,11.474249722222222,1269,97.21,87.83303388494878,10.604105040325852,75.45702127659574,12.05849247645625,1,0.12913616048187015
2,12.47302527777778,1320,94.54,71.63230303030304,20.23490236051665,61.07084848484848,22.035737966433526,1,0.12669147543224307
3,13.475414722222222,2448,89.46,74.56666666666668,33.306462143477745,51.67378267973856,17.84787535444805,1,0.13914672168024578
4,14.472297222222222,2125,90.27,77.65398588235293,31.25565991335627,62.50595294117647,20.08823409032862,1,0.14381832892488722
5,15.438030277777775,1998,75.85,111.40095095095096,23.61608908333437,89.75688188188188,21.057595708974613,1,0.14896404742150077
6,16.476206666666666,2315,99.21,92.87076889848812,22.886402461840937,72.9983887688985,17.137693858089513,1,0.15746325633882036
7,17.450902222222222,2027,115.38,64.56771090281204,19.951565579951616,46.731524420325606,8.103334133658095,1,0.1473983587775734
8,18.45025888888889,1625,99.87,74.16830769230769,34.28309374211849,49.67096,9.576241405023715,1,0.1502433452084962
9,19.454851666666663,2555,68.77,55.25489236790607,8.731632249503198,37.223001956947165,9.303074017159654,1,0.1511031685544873
10,20.464339166666665,2557,70.33,58.65093468908878,19.520776709535458,36.64363707469691,9.73221185366586,1,0.15628647356774295
11,21.428710555555558,3763,64.06,88.86597395694923,30.24549735825184,29.55858091947914,25.492594488267585,1,0.1441526970012051
12,22.4477725,2805,61.27,56.12216755793227,10.719221816036203,37.40082709447415,10.017402380702173,1,0.15748668047986103
13,23.44875111111111,1590,60.31,54.423446540880505,11.384286248493469,40.99698113207548,10.548173769008166,1,0.15153567593715422
14,24.471959444444444,1865,62.65,65.63961394101877,17.541954294581778,42.8998981233244,9.309619231547371,1,0.15298129119206688
15,25.46260944444445,1424,60.25,64.26860252808989,16.786266860390484,46.95900280898877,7.503096591193102,1,0.14586005903322546
16,26.44787888888889,1348,60.49,61.34589020771514,13.830096508596132,43.26923590504452,13.000576405272424,1,0.14452472073572337
17,27.47598083333333,1474,61.82,66.39949118046134,17.70020804336112,48.46377883310719,5.061258631549825,1,0.14284624045420258
18,28.46971472222222,1571,62.06,57.26101845957987,8.177544995094356,40.8484150222788,7.540922140024674,1,0.13083326401118262
19,29.46981555555556,1733,60.68,56.95127524523946,5.917764780809232,35.197120600115404,10.164044462965862,1,0.12532094995259335
20,30.452956111111117,4026,59.8,74.05788375558866,15.137088809681938,55.91647789369101,7.23146230509058,1,0.1128390043354916
21,31.47192,3762,57.3,73.73516480595427,15.454351289190186,51.18490430622009,10.853865347641127,1,0.09689473856779507
22,8.758144722222223,808,58.47,54.533886138613866,15.02100473977104,41.39715346534653,6.686047064181416,1,0.08642674627507257
23,9.757850277777775,549,57.39,55.26016393442623,14.780813076148911,31.02859744990893,14.747529337804671,1,0.0799819238209632
0,10.754285833333332,1099,53.66,59.61502274795268,14.86092940075785,46.83331210191083,3.6301861016926704,1,0.09235909150691524
1,11.658528055555555,1729,53.4,57.27862926547137,12.097543795589385,42.78176402544823,9.090108709054691,1,0.11871825047652379
2,12.755287777777776,3231,52.94,55.737493036211696,9.493835674712823,44.82200557103064,8.343275756066355,1,0.12317515621215608
